sample_idx,fraction,mode,true_label,base_pred,masked_pred,score_before,score_after,score_drop,flipped,dataset,model
39,0.05,top,2,2,2,7.198958849715839,4.865196932215868,2.333761917499971,0.0,Adiac,MrSQM
39,0.1,bottom,2,2,2,7.198958849715839,5.378461981876955,1.8204968678388849,0.0,Adiac,MrSQM
39,0.1,random,2,2,2,7.198958849715839,,0.7770269067016052,0.0,Adiac,MrSQM
39,0.1,top,2,2,2,7.198958849715839,4.789100991020799,2.40985785869504,0.0,Adiac,MrSQM
39,0.2,bottom,2,2,2,7.198958849715839,5.815664785844955,1.383294063870884,0.0,Adiac,MrSQM
39,0.2,random,2,2,13,7.198958849715839,,2.292928360751028,0.3333333333333333,Adiac,MrSQM
39,0.2,top,2,2,2,7.198958849715839,4.482238123236077,2.716720726479762,0.0,Adiac,MrSQM
40,0.05,bottom,3,3,3,8.450499812395474,7.333753300584791,1.1167465118106827,0.0,Adiac,MrSQM
40,0.05,random,3,3,3,8.450499812395474,,3.1156469856734965,0.0,Adiac,MrSQM
40,0.05,top,3,3,3,8.450499812395474,3.4202951499998515,5.030204662395622,0.0,Adiac,MrSQM
40,0.1,bottom,3,3,3,8.450499812395474,6.608191254271727,1.8423085581237475,0.0,Adiac,MrSQM
40,0.1,random,3,3,2,8.450499812395474,,3.703080626993978,0.6666666666666666,Adiac,MrSQM
40,0.1,top,3,3,31,8.450499812395474,2.752595893742121,5.697903918653353,1.0,Adiac,MrSQM
40,0.2,bottom,3,3,3,8.450499812395474,5.046814359145951,3.4036854532495235,0.0,Adiac,MrSQM
40,0.2,random,3,3,12,8.450499812395474,,5.3981355831564,0.6666666666666666,Adiac,MrSQM
40,0.2,top,3,3,36,8.450499812395474,3.3824501057416145,5.068049706653859,1.0,Adiac,MrSQM
41,0.05,bottom,3,3,3,8.174669508916619,6.742367259571199,1.4323022493454198,0.0,Adiac,MrSQM
41,0.05,random,3,3,4,8.174669508916619,,3.2608401516445795,0.6666666666666666,Adiac,MrSQM
41,0.05,top,3,3,2,8.174669508916619,2.9998078810364013,5.174861627880217,1.0,Adiac,MrSQM
41,0.1,bottom,3,3,3,8.174669508916619,6.480109213287182,1.6945602956294366,0.0,Adiac,MrSQM
41,0.1,random,3,3,2,8.174669508916619,,4.5927725189284185,1.0,Adiac,MrSQM
41,0.1,top,3,3,6,8.174669508916619,3.3411908152624523,4.833478693654167,1.0,Adiac,MrSQM
41,0.2,bottom,3,3,3,8.174669508916619,5.05233488630208,3.122334622614539,0.0,Adiac,MrSQM
41,0.2,random,3,3,3,8.174669508916619,,4.474477807321993,1.0,Adiac,MrSQM
41,0.2,top,3,3,6,8.174669508916619,3.928774709011986,4.245894799904633,1.0,Adiac,MrSQM
42,0.05,bottom,35,35,35,4.800668511209738,3.939865671783092,0.860802839426646,0.0,Adiac,MrSQM
42,0.05,random,35,35,2,4.800668511209738,,2.8833825447722607,1.0,Adiac,MrSQM
42,0.05,top,35,35,2,4.800668511209738,1.4183752433921597,3.382293267817578,1.0,Adiac,MrSQM
42,0.1,bottom,35,35,35,4.800668511209738,3.683267029063292,1.1174014821464455,0.0,Adiac,MrSQM
42,0.1,random,35,35,36,4.800668511209738,,2.782907939280443,0.6666666666666666,Adiac,MrSQM
42,0.1,top,35,35,2,4.800668511209738,1.406065293930666,3.394603217279072,1.0,Adiac,MrSQM
42,0.2,bottom,35,35,2,4.800668511209738,2.7827791986002635,2.017889312609474,1.0,Adiac,MrSQM
42,0.2,random,35,35,2,4.800668511209738,,4.166089287410684,1.0,Adiac,MrSQM
42,0.2,top,35,35,2,4.800668511209738,0.5772774604708307,4.223391050738907,1.0,Adiac,MrSQM
43,0.05,bottom,33,33,33,6.935623940616644,6.830163837518011,0.1054601030986326,0.0,Adiac,MrSQM
43,0.05,random,33,33,33,6.935623940616644,,-0.9329690145892912,0.0,Adiac,MrSQM
43,0.05,top,33,33,33,6.935623940616644,8.823289631467953,-1.8876656908513088,0.0,Adiac,MrSQM
43,0.1,bottom,33,33,33,6.935623940616644,6.786726336892879,0.148897603723765,0.0,Adiac,MrSQM
43,0.1,random,33,33,33,6.935623940616644,,-0.9681923164825198,0.0,Adiac,MrSQM
43,0.1,top,33,33,33,6.935623940616644,8.90932868575644,-1.9737047451397969,0.0,Adiac,MrSQM
43,0.2,bottom,33,33,33,6.935623940616644,6.391206979696609,0.5444169609200351,0.0,Adiac,MrSQM
43,0.2,random,33,33,33,6.935623940616644,,-0.7818849514526839,0.0,Adiac,MrSQM
43,0.2,top,33,33,33,6.935623940616644,9.12955875045878,-2.193934809842135,0.0,Adiac,MrSQM
44,0.05,bottom,3,3,3,7.095622186349379,6.2408746713778624,0.8547475149715167,0.0,Adiac,MrSQM
44,0.05,random,3,3,2,7.095622186349379,,3.403475857433795,1.0,Adiac,MrSQM
44,0.05,top,3,3,2,7.095622186349379,3.7061933660089097,3.389428820340469,1.0,Adiac,MrSQM
44,0.1,bottom,3,3,3,7.095622186349379,4.303883269564664,2.791738916784716,0.0,Adiac,MrSQM
44,0.1,random,3,3,12,7.095622186349379,,3.974731975896814,1.0,Adiac,MrSQM
44,0.1,top,3,3,2,7.095622186349379,3.485900030001801,3.609722156347578,1.0,Adiac,MrSQM
44,0.2,bottom,3,3,3,7.095622186349379,4.270180368059626,2.825441818289753,0.0,Adiac,MrSQM
44,0.2,random,3,3,2,7.095622186349379,,4.44010481412809,1.0,Adiac,MrSQM
44,0.2,top,3,3,2,7.095622186349379,3.2634479859684187,3.832174200380961,1.0,Adiac,MrSQM
45,0.05,bottom,6,6,6,8.23112240174155,7.522976432583898,0.708145969157651,0.0,Adiac,MrSQM
45,0.05,random,6,6,6,8.23112240174155,,3.6458545140088265,0.0,Adiac,MrSQM
45,0.05,top,6,6,6,8.23112240174155,3.746098468781795,4.485023932959754,0.0,Adiac,MrSQM
45,0.1,bottom,6,6,6,8.23112240174155,7.501801688607783,0.7293207131337667,0.0,Adiac,MrSQM
45,0.1,random,6,6,17,8.23112240174155,,3.5271803092424654,0.6666666666666666,Adiac,MrSQM
45,0.1,top,6,6,2,8.23112240174155,3.374360007423114,4.856762394318436,1.0,Adiac,MrSQM
45,0.2,bottom,6,6,6,8.23112240174155,5.72413705969947,2.50698534204208,0.0,Adiac,MrSQM
45,0.2,random,6,6,5,8.23112240174155,,4.080045219146052,0.3333333333333333,Adiac,MrSQM
45,0.2,top,6,6,8,8.23112240174155,3.911123704658077,4.319998697083472,1.0,Adiac,MrSQM
46,0.05,bottom,34,34,34,6.727747667886043,5.242860326933755,1.4848873409522882,0.0,Adiac,MrSQM
46,0.05,random,34,34,34,6.727747667886043,,2.529634283019113,0.0,Adiac,MrSQM
46,0.05,top,34,34,25,6.727747667886043,3.218781039574727,3.5089666283113163,1.0,Adiac,MrSQM
46,0.1,bottom,34,34,34,6.727747667886043,5.424335795716422,1.3034118721696215,0.0,Adiac,MrSQM
46,0.1,random,34,34,20,6.727747667886043,,2.9161452271700283,0.6666666666666666,Adiac,MrSQM
46,0.1,top,34,34,34,6.727747667886043,3.498718571008738,3.229029096877305,0.0,Adiac,MrSQM
46,0.2,bottom,34,34,2,6.727747667886043,2.406792949071105,4.320954718814938,1.0,Adiac,MrSQM
46,0.2,random,34,34,25,6.727747667886043,,4.206034451522755,1.0,Adiac,MrSQM
46,0.2,top,34,34,34,6.727747667886043,3.3359048034407635,3.39184286444528,0.0,Adiac,MrSQM
48,0.05,bottom,17,17,17,9.214807700804982,7.702648699082914,1.5121590017220683,0.0,Adiac,MrSQM
48,0.05,random,17,17,17,9.214807700804982,,3.764978937904353,0.0,Adiac,MrSQM
48,0.05,top,17,17,17,9.214807700804982,5.930030819807804,3.2847768809971782,0.0,Adiac,MrSQM
48,0.1,bottom,17,17,17,9.214807700804982,7.806290032987225,1.4085176678177571,0.0,Adiac,MrSQM
48,0.1,random,17,17,17,9.214807700804982,,3.22597240558612,0.0,Adiac,MrSQM
48,0.1,top,17,17,17,9.214807700804982,5.257304531511294,3.957503169293688,0.0,Adiac,MrSQM
48,0.2,bottom,17,17,17,9.214807700804982,6.6654872827632525,2.54932041804173,0.0,Adiac,MrSQM
48,0.2,random,17,17,29,9.214807700804982,,4.591808273940163,0.6666666666666666,Adiac,MrSQM
48,0.2,top,17,17,17,9.214807700804982,5.157752925914896,4.057054774890086,0.0,Adiac,MrSQM
49,0.05,bottom,7,7,7,10.07875318151714,8.831592237108518,1.2471609444086216,0.0,Adiac,MrSQM
49,0.05,random,7,7,7,10.07875318151714,,3.3520791823511686,0.0,Adiac,MrSQM
49,0.05,top,7,7,7,10.07875318151714,5.351043263524326,4.727709917992814,0.0,Adiac,MrSQM
49,0.1,bottom,7,7,7,10.07875318151714,8.390718983089902,1.6880341984272371,0.0,Adiac,MrSQM
49,0.1,random,7,7,7,10.07875318151714,,2.8158986676675,0.0,Adiac,MrSQM
49,0.1,top,7,7,7,10.07875318151714,4.9447796941534525,5.133973487363687,0.0,Adiac,MrSQM
49,0.2,bottom,7,7,7,10.07875318151714,5.972555999376253,4.106197182140887,0.0,Adiac,MrSQM
49,0.2,random,7,7,26,10.07875318151714,,5.562385689378424,0.6666666666666666,Adiac,MrSQM
49,0.2,top,7,7,7,10.07875318151714,4.239748585120145,5.839004596396995,0.0,Adiac,MrSQM
50,0.05,bottom,5,5,5,10.131333382918656,9.434157728357198,0.6971756545614589,0.0,Adiac,MrSQM
50,0.05,random,5,5,5,10.131333382918656,,1.8622120384692569,0.0,Adiac,MrSQM
50,0.05,top,5,5,5,10.131333382918656,8.082963164086575,2.0483702188320816,0.0,Adiac,MrSQM
50,0.1,bottom,5,5,5,10.131333382918656,9.592080089160351,0.5392532937583052,0.0,Adiac,MrSQM
50,0.1,random,5,5,5,10.131333382918656,,1.1518333645071457,0.0,Adiac,MrSQM
50,0.1,top,5,5,5,10.131333382918656,8.043761742302873,2.087571640615783,0.0,Adiac,MrSQM
50,0.2,bottom,5,5,5,10.131333382918656,8.93845325424422,1.192880128674437,0.0,Adiac,MrSQM
50,0.2,random,5,5,5,10.131333382918656,,2.544943407986275,0.0,Adiac,MrSQM
50,0.2,top,5,5,5,10.131333382918656,7.535587212471391,2.5957461704472653,0.0,Adiac,MrSQM
51,0.05,bottom,6,6,6,8.497364312923322,7.618075957553112,0.8792883553702096,0.0,Adiac,MrSQM
51,0.05,random,6,6,6,8.497364312923322,,2.88758768308722,0.0,Adiac,MrSQM
51,0.05,top,6,6,6,8.497364312923322,5.028373305607849,3.468991007315473,0.0,Adiac,MrSQM
51,0.1,bottom,6,6,6,8.497364312923322,7.245248926795273,1.2521153861280494,0.0,Adiac,MrSQM
51,0.1,random,6,6,5,8.497364312923322,,3.047678599626638,0.3333333333333333,Adiac,MrSQM
51,0.1,top,6,6,6,8.497364312923322,4.82594277030475,3.671421542618572,0.0,Adiac,MrSQM
51,0.2,bottom,6,6,6,8.497364312923322,6.464152896190643,2.033211416732679,0.0,Adiac,MrSQM
51,0.2,random,6,6,15,8.497364312923322,,3.795705739530902,0.6666666666666666,Adiac,MrSQM
51,0.2,top,6,6,2,8.497364312923322,4.216878058016137,4.280486254907185,1.0,Adiac,MrSQM
52,0.05,bottom,4,4,4,6.66075968116992,5.782780170241449,0.8779795109284709,0.0,Adiac,MrSQM
52,0.05,random,4,4,4,6.66075968116992,,3.2718447514686666,0.0,Adiac,MrSQM
52,0.05,top,4,4,2,6.66075968116992,3.265448441042101,3.395311240127819,1.0,Adiac,MrSQM
52,0.1,bottom,4,4,4,6.66075968116992,5.624627012204974,1.036132668964946,0.0,Adiac,MrSQM
52,0.1,random,4,4,3,6.66075968116992,,3.812625030979204,0.6666666666666666,Adiac,MrSQM
52,0.1,top,4,4,2,6.66075968116992,2.889421376887974,3.771338304281946,1.0,Adiac,MrSQM
52,0.2,bottom,4,4,4,6.66075968116992,4.838976981068638,1.8217827001012823,0.0,Adiac,MrSQM
52,0.2,random,4,4,3,6.66075968116992,,3.527420781819824,0.6666666666666666,Adiac,MrSQM
52,0.2,top,4,4,2,6.66075968116992,2.650208053459503,4.0105516277104165,1.0,Adiac,MrSQM
55,0.05,bottom,3,3,3,8.1315266390747,6.76532240851042,1.3662042305642794,0.0,Adiac,MrSQM
55,0.05,random,3,3,12,8.1315266390747,,3.030611880868907,0.3333333333333333,Adiac,MrSQM
55,0.05,top,3,3,31,8.1315266390747,3.1522205110977595,4.97930612797694,1.0,Adiac,MrSQM
55,0.1,bottom,3,3,3,8.1315266390747,6.068440228436173,2.063086410638527,0.0,Adiac,MrSQM
55,0.1,random,3,3,14,8.1315266390747,,2.984469479552363,0.3333333333333333,Adiac,MrSQM
55,0.1,top,3,3,2,8.1315266390747,3.005036306706016,5.126490332368684,1.0,Adiac,MrSQM
55,0.2,bottom,3,3,3,8.1315266390747,4.847050742602149,3.284475896472551,0.0,Adiac,MrSQM
55,0.2,random,3,3,14,8.1315266390747,,4.957569882477812,0.6666666666666666,Adiac,MrSQM
55,0.2,top,3,3,36,8.1315266390747,3.1072810607024945,5.024245578372206,1.0,Adiac,MrSQM
56,0.05,bottom,17,17,17,8.707448166723516,6.804222225740123,1.9032259409833927,0.0,Adiac,MrSQM
56,0.05,random,17,17,17,8.707448166723516,,2.392167891778575,0.0,Adiac,MrSQM
56,0.05,top,17,17,17,8.707448166723516,4.981262449839652,3.726185716883864,0.0,Adiac,MrSQM
56,0.1,bottom,17,17,17,8.707448166723516,7.417584047321392,1.2898641194021243,0.0,Adiac,MrSQM
56,0.1,random,17,17,17,8.707448166723516,,4.025991261260377,0.0,Adiac,MrSQM
56,0.1,top,17,17,17,8.707448166723516,4.049849349014842,4.657598817708674,0.0,Adiac,MrSQM
56,0.2,bottom,17,17,17,8.707448166723516,6.200628773719841,2.506819393003675,0.0,Adiac,MrSQM
56,0.2,random,17,17,22,8.707448166723516,,4.107066578344788,0.3333333333333333,Adiac,MrSQM
56,0.2,top,17,17,17,8.707448166723516,3.9705987019672833,4.736849464756233,0.0,Adiac,MrSQM
57,0.05,bottom,19,19,19,8.397315968699443,7.308584553901261,1.0887314147981817,0.0,Adiac,MrSQM
57,0.05,random,19,19,19,8.397315968699443,,2.3535811285773707,0.0,Adiac,MrSQM
57,0.05,top,19,19,19,8.397315968699443,6.218309891909094,2.1790060767903494,0.0,Adiac,MrSQM
57,0.1,bottom,19,19,19,8.397315968699443,7.113731370768736,1.283584597930707,0.0,Adiac,MrSQM
57,0.1,random,19,19,20,8.397315968699443,,2.9259073911412767,0.3333333333333333,Adiac,MrSQM
57,0.1,top,19,19,19,8.397315968699443,5.2078277025019455,3.1894882661974977,0.0,Adiac,MrSQM
57,0.2,bottom,19,19,19,8.397315968699443,5.54131390599482,2.856002062704623,0.0,Adiac,MrSQM
57,0.2,random,19,19,29,8.397315968699443,,4.516342213701699,0.6666666666666666,Adiac,MrSQM
57,0.2,top,19,19,19,8.397315968699443,4.7532192835209965,3.644096685178447,0.0,Adiac,MrSQM
58,0.05,bottom,12,12,18,5.139460331030192,3.702674556516332,1.4367857745138606,1.0,Adiac,MrSQM
58,0.05,random,12,12,17,5.139460331030192,,3.8998298532396807,0.6666666666666666,Adiac,MrSQM
58,0.05,top,12,12,12,5.139460331030192,2.817452362263193,2.3220079687669988,0.0,Adiac,MrSQM
58,0.1,bottom,12,12,12,5.139460331030192,3.353491666288944,1.7859686647412485,0.0,Adiac,MrSQM
58,0.1,random,12,12,12,5.139460331030192,,1.746476750465796,0.0,Adiac,MrSQM
58,0.1,top,12,12,12,5.139460331030192,2.670089838462929,2.4693704925672635,0.0,Adiac,MrSQM
58,0.2,bottom,12,12,12,5.139460331030192,3.492636273066492,1.6468240579637,0.0,Adiac,MrSQM
58,0.2,random,12,12,34,5.139460331030192,,2.670454668277444,1.0,Adiac,MrSQM
58,0.2,top,12,12,36,5.139460331030192,2.4538521530282504,2.685608178001942,1.0,Adiac,MrSQM
59,0.05,bottom,1,1,1,7.951217128091921,7.30697204617468,0.6442450819172407,0.0,Adiac,MrSQM
59,0.05,random,1,1,1,7.951217128091921,,1.0416445201073647,0.0,Adiac,MrSQM
59,0.05,top,1,1,1,7.951217128091921,6.413607437255028,1.5376096908368933,0.0,Adiac,MrSQM
59,0.1,bottom,1,1,1,7.951217128091921,7.3690292637328305,0.5821878643590903,0.0,Adiac,MrSQM
59,0.1,random,1,1,1,7.951217128091921,,2.686026703134743,0.3333333333333333,Adiac,MrSQM
59,0.1,top,1,1,1,7.951217128091921,5.90815294410174,2.0430641839901806,0.0,Adiac,MrSQM
59,0.2,bottom,1,1,1,7.951217128091921,6.700273000808736,1.2509441272831845,0.0,Adiac,MrSQM
59,0.2,random,1,1,1,7.951217128091921,,2.2094341906913617,0.0,Adiac,MrSQM
59,0.2,top,1,1,1,7.951217128091921,5.327398430291856,2.623818697800065,0.0,Adiac,MrSQM
60,0.05,bottom,9,9,9,5.521128124930879,4.790246356192039,0.7308817687388398,0.0,Adiac,MrSQM
60,0.05,random,9,9,17,5.521128124930879,,1.5284117012723395,0.3333333333333333,Adiac,MrSQM
60,0.05,top,9,9,9,5.521128124930879,4.43207019948817,1.0890579254427086,0.0,Adiac,MrSQM
60,0.1,bottom,9,9,9,5.521128124930879,4.519217758546605,1.0019103663842737,0.0,Adiac,MrSQM
60,0.1,random,9,9,10,5.521128124930879,,1.55777033105223,0.6666666666666666,Adiac,MrSQM
60,0.1,top,9,9,33,5.521128124930879,3.6407474362005887,1.8803806887302903,1.0,Adiac,MrSQM
60,0.2,bottom,9,9,10,5.521128124930879,3.9108416310900975,1.6102864938407817,1.0,Adiac,MrSQM
60,0.2,random,9,9,25,5.521128124930879,,2.2062927644996497,1.0,Adiac,MrSQM
60,0.2,top,9,9,36,5.521128124930879,3.510559613938013,2.010568510992865,1.0,Adiac,MrSQM
61,0.05,bottom,8,8,8,5.08830668794391,3.886046420052017,1.202260267891893,0.0,Adiac,MrSQM
61,0.05,random,8,8,13,5.08830668794391,,1.4009859083480414,0.3333333333333333,Adiac,MrSQM
61,0.05,top,8,8,24,5.08830668794391,3.6698587791347697,1.4184479088091404,1.0,Adiac,MrSQM
61,0.1,bottom,8,8,8,5.08830668794391,3.6647011277646704,1.4236055601792397,0.0,Adiac,MrSQM
61,0.1,random,8,8,6,5.08830668794391,,2.1054360523140585,0.3333333333333333,Adiac,MrSQM
61,0.1,top,8,8,2,5.08830668794391,1.3291357336338938,3.759170954310016,1.0,Adiac,MrSQM
61,0.2,bottom,8,8,8,5.08830668794391,3.911044835530108,1.1772618524138023,0.0,Adiac,MrSQM
61,0.2,random,8,8,15,5.08830668794391,,2.574231488181338,0.6666666666666666,Adiac,MrSQM
61,0.2,top,8,8,2,5.08830668794391,1.5906529760044794,3.49765371193943,1.0,Adiac,MrSQM
62,0.05,bottom,4,4,4,5.457238127970561,4.85396830762148,0.6032698203490812,0.0,Adiac,MrSQM
62,0.05,random,4,4,7,5.457238127970561,,2.8009969739868787,0.6666666666666666,Adiac,MrSQM
62,0.05,top,4,4,15,5.457238127970561,2.661484115309156,2.795754012661405,1.0,Adiac,MrSQM
62,0.1,bottom,4,4,4,5.457238127970561,4.6042523539910265,0.8529857739795341,0.0,Adiac,MrSQM
62,0.1,random,4,4,13,5.457238127970561,,3.41913739835609,1.0,Adiac,MrSQM
62,0.1,top,4,4,15,5.457238127970561,2.7480863049731785,2.709151822997382,1.0,Adiac,MrSQM
62,0.2,bottom,4,4,15,5.457238127970561,3.073529456968616,2.383708671001945,1.0,Adiac,MrSQM
62,0.2,random,4,4,18,5.457238127970561,,3.7631329601771406,1.0,Adiac,MrSQM
62,0.2,top,4,4,36,5.457238127970561,1.3842059473847703,4.07303218058579,1.0,Adiac,MrSQM
0,0.05,bottom,0,0,0,2.136249319819456,2.130581189441796,0.0056681303776597,0.0,AllGestureWiimoteX,MrSQM
0,0.05,random,0,0,0,2.136249319819456,,0.2220950510499995,0.0,AllGestureWiimoteX,MrSQM
0,0.05,top,0,0,0,2.136249319819456,1.5404712402292529,0.5957780795902028,0.0,AllGestureWiimoteX,MrSQM
0,0.1,bottom,0,0,0,2.136249319819456,1.9914891351946007,0.1447601846248549,0.0,AllGestureWiimoteX,MrSQM
0,0.1,random,0,0,4,2.136249319819456,,0.7078759844108955,0.6666666666666666,AllGestureWiimoteX,MrSQM
0,0.1,top,0,0,4,2.136249319819456,1.265435226103813,0.8708140937156423,1.0,AllGestureWiimoteX,MrSQM
0,0.2,bottom,0,0,0,2.136249319819456,2.3166043369536187,-0.180355017134163,0.0,AllGestureWiimoteX,MrSQM
0,0.2,random,0,0,4,2.136249319819456,,0.8744348215310059,1.0,AllGestureWiimoteX,MrSQM
0,0.2,top,0,0,4,2.136249319819456,0.7356010188813867,1.400648300938069,1.0,AllGestureWiimoteX,MrSQM
1,0.05,bottom,0,0,0,3.046758980059652,3.267527064686252,-0.2207680846266004,0.0,AllGestureWiimoteX,MrSQM
1,0.05,random,0,0,0,3.046758980059652,,0.1612291181194374,0.0,AllGestureWiimoteX,MrSQM
1,0.05,top,0,0,0,3.046758980059652,2.770723574760336,0.2760354052993161,0.0,AllGestureWiimoteX,MrSQM
1,0.1,bottom,0,0,0,3.046758980059652,3.273340365336831,-0.2265813852771794,0.0,AllGestureWiimoteX,MrSQM
1,0.1,random,0,0,0,3.046758980059652,,-0.4558928621807981,0.0,AllGestureWiimoteX,MrSQM
1,0.1,top,0,0,0,3.046758980059652,1.5137455234541577,1.5330134566054945,0.0,AllGestureWiimoteX,MrSQM
1,0.2,bottom,0,0,0,3.046758980059652,2.5947844196182097,0.451974560441442,0.0,AllGestureWiimoteX,MrSQM
1,0.2,random,0,0,2,3.046758980059652,,1.0128133589772574,0.3333333333333333,AllGestureWiimoteX,MrSQM
1,0.2,top,0,0,6,3.046758980059652,-1.073745399237822,4.120504379297474,1.0,AllGestureWiimoteX,MrSQM
2,0.05,bottom,0,0,0,3.760559190246223,3.991045564622741,-0.2304863743765186,0.0,AllGestureWiimoteX,MrSQM
2,0.05,random,0,0,0,3.760559190246223,,0.3120038474904494,0.0,AllGestureWiimoteX,MrSQM
2,0.05,top,0,0,0,3.760559190246223,0.9428601557060192,2.817699034540204,0.0,AllGestureWiimoteX,MrSQM
2,0.1,bottom,0,0,0,3.760559190246223,3.639665512110722,0.1208936781355003,0.0,AllGestureWiimoteX,MrSQM
2,0.1,random,0,0,2,3.760559190246223,,1.3695388488920328,0.3333333333333333,AllGestureWiimoteX,MrSQM
2,0.1,top,0,0,7,3.760559190246223,-0.4097098759548733,4.170269066201096,1.0,AllGestureWiimoteX,MrSQM
2,0.2,bottom,0,0,0,3.760559190246223,3.1117893838086377,0.6487698064375849,0.0,AllGestureWiimoteX,MrSQM
2,0.2,random,0,0,2,3.760559190246223,,2.017518432032136,0.3333333333333333,AllGestureWiimoteX,MrSQM
2,0.2,top,0,0,7,3.760559190246223,-0.5897885361868902,4.350347726433113,1.0,AllGestureWiimoteX,MrSQM
3,0.05,bottom,0,0,0,2.3873534128299854,2.437852533556372,-0.0504991207263865,0.0,AllGestureWiimoteX,MrSQM
3,0.05,random,0,0,0,2.3873534128299854,,0.0092538814575952,0.0,AllGestureWiimoteX,MrSQM
3,0.05,top,0,0,9,2.3873534128299854,-0.3755127029602947,2.7628661157902803,1.0,AllGestureWiimoteX,MrSQM
3,0.1,bottom,0,0,0,2.3873534128299854,2.331489973518008,0.0558634393119774,0.0,AllGestureWiimoteX,MrSQM
3,0.1,random,0,0,3,2.3873534128299854,,0.990846895401479,0.3333333333333333,AllGestureWiimoteX,MrSQM
3,0.1,top,0,0,9,2.3873534128299854,-0.761061350184725,3.1484147630147103,1.0,AllGestureWiimoteX,MrSQM
3,0.2,bottom,0,0,0,2.3873534128299854,2.265533257840606,0.1218201549893791,0.0,AllGestureWiimoteX,MrSQM
3,0.2,random,0,0,2,2.3873534128299854,,1.374565152302834,0.3333333333333333,AllGestureWiimoteX,MrSQM
3,0.2,top,0,0,6,2.3873534128299854,-2.1112036468856137,4.4985570597156,1.0,AllGestureWiimoteX,MrSQM
5,0.05,bottom,0,0,0,3.629022346235315,3.5708418703238234,0.0581804759114916,0.0,AllGestureWiimoteX,MrSQM
5,0.05,random,0,0,0,3.629022346235315,,0.133015352345291,0.0,AllGestureWiimoteX,MrSQM
5,0.05,top,0,0,0,3.629022346235315,3.5434665710648425,0.0855557751704725,0.0,AllGestureWiimoteX,MrSQM
5,0.1,bottom,0,0,0,3.629022346235315,3.301820921308876,0.3272014249264394,0.0,AllGestureWiimoteX,MrSQM
5,0.1,random,0,0,0,3.629022346235315,,0.8898071799943614,0.0,AllGestureWiimoteX,MrSQM
5,0.1,top,0,0,0,3.629022346235315,3.394213444085308,0.2348089021500068,0.0,AllGestureWiimoteX,MrSQM
5,0.2,bottom,0,0,0,3.629022346235315,3.009843880376283,0.619178465859032,0.0,AllGestureWiimoteX,MrSQM
5,0.2,random,0,0,2,3.629022346235315,,1.6348817886325364,0.3333333333333333,AllGestureWiimoteX,MrSQM
5,0.2,top,0,0,0,3.629022346235315,2.90417917884238,0.7248431673929354,0.0,AllGestureWiimoteX,MrSQM
8,0.05,bottom,0,0,0,3.817371288444912,3.3735750376950864,0.4437962507498252,0.0,AllGestureWiimoteX,MrSQM
8,0.05,random,0,0,0,3.817371288444912,,0.2849484610114434,0.0,AllGestureWiimoteX,MrSQM
8,0.05,top,0,0,0,3.817371288444912,3.01925639709574,0.7981148913491722,0.0,AllGestureWiimoteX,MrSQM
8,0.1,bottom,0,0,0,3.817371288444912,3.461699047824644,0.3556722406202679,0.0,AllGestureWiimoteX,MrSQM
8,0.1,random,0,0,0,3.817371288444912,,0.5697173495795931,0.0,AllGestureWiimoteX,MrSQM
8,0.1,top,0,0,0,3.817371288444912,2.2387345554249785,1.5786367330199331,0.0,AllGestureWiimoteX,MrSQM
8,0.2,bottom,0,0,0,3.817371288444912,3.0508424195263344,0.7665288689185772,0.0,AllGestureWiimoteX,MrSQM
8,0.2,random,0,0,0,3.817371288444912,,1.4500593258664451,0.3333333333333333,AllGestureWiimoteX,MrSQM
8,0.2,top,0,0,5,3.817371288444912,0.2317811028366236,3.585590185608288,1.0,AllGestureWiimoteX,MrSQM
